session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,diff_time1,diff_time2,diff_time3,diff_time4,diff_time5,diff_time6,diff_time7,diff_time8,diff_time9,diff_time10,user_id
288,10,21,65,27,30,9,10,3,21,30,1,18,3,2,0,1,1,0,6,0,128
289,65,27,6,51,33,4,24,3,9,4,0,2,3,0,0,25,205,2,3,2,128
290,6,33,4,9,3,155,2,4,21,10,3,20,1,0,0,0,9,0,0,0,128
291,27,65,39,39,10,21,4,65,27,27,0,77424,28661,160,1,1,47,0,1,3,128
292,10,21,65,27,4,30,3,6,9,4,0,0,1,1,0,0,1,1,1,1,128
293,3,30,9,51,6,10,33,4,81,43,0,2,0,0,1,1,0,27,0,3,128
294,4,24,9,39,43,4,51,9,33,6,0,0,8,50,90,0,0,1,0,0,128
295,24,9,4,51,4,9,6,6,4,3,62,178,1,2,59,135,57,1,22,0,128
296,9,4,9,33,3,21,65,27,10,21,1,2,0,0,0,5,0,0,0,0,128
297,4,4,39,3,4,216,10,4,21,27,234,58094,64,4,0,3,1,0,25,0,128
298,65,21,27,65,10,6,4,30,3,9,3,0,0,0,1,0,0,0,1,0,128
299,30,4,3,33,4,6,10,33,81,43,1,0,1,0,6,0,6,62,62,112,128
300,9,4,4,4,216,10,21,4,4,65,3,74,4506,0,16,3,16,1,8,0,128
301,27,4,30,21,10,27,65,30,6,4,2,0,0,0,0,0,1,0,0,0,128
302,9,6,9,3,33,4,10,3,33,6,1,0,1,1,1,9,8,2,0,0,128
303,9,6,9,51,4,24,4,43,3509,2457,2,0,0,0,39,2,79,61,0,0,128
304,3036,596,625,625,3036,596,2457,1518,193,596,0,0,1,0,0,0,0,1,5,1,128
305,596,596,625,1518,1702,625,3258,625,596,3258,1,0,0,0,1,2,0,0,1,46,128
306,4,51,4,24,6,9,596,1518,2457,596,1,16,23,0,1,19,1,0,0,7,128
307,625,596,5,3,596,45,2280,625,596,596,0,1,0,0,0,0,0,31,10,1,128
308,596,596,596,625,625,31,625,31,596,625,9,7,7,4,0,1,0,2,0,1,128
309,4,155,2,3,1814,1702,3,1518,45,625,1,0,0,1,1,1,4,1,0,0,128
310,1518,596,3,1702,596,1814,17,5,2,45,0,0,0,1,0,0,0,1,89,14,128
311,596,596,625,1518,3,596,1814,4,4,27,13,4,1,0,0,3,8,3,0,0,128
312,10,21,65,596,216,4,10,21,4,27,0,0,0,17592,0,14,3,5,36,0,128
313,65,21,10,27,4,30,6,65,9,6,4,0,0,0,0,0,0,1,0,1,128
314,3,9,33,4,10,13,38,19,13,38,0,2,1,0,47,0,1,0,0,1,128
315,38,13,1,7,19,38,1,1,1,78,0,0,0,0,1,4,3,1,1,0,128
316,38,19,38,15,6,9,15,38,13,19,0,1,2,0,0,1,1,0,0,0,128
317,3,6,9,15,38,19,247,3,4,33,0,0,0,1,0,1,8,2,1,0,128
318,4,9,155,155,3,21,65,2,10,4,0,0,1,0,0,0,0,3,0,0,128
319,21,27,43,43,10,21,4,27,65,4,0,0,80527,11,1,1,16,0,2,0,128
320,10,21,65,27,30,3,6,9,30,4,0,0,0,1,0,1,0,1,0,0,128
321,3,33,4,10,9,6,39,33,4,6,1,1,8,0,0,2,1,23,28,0,128
322,9,51,4,318,4,81,43,9,4,24,1,0,0,1,20,0,37,2,0,2,128
323,4,318,51,4,3,9,24,6,4,3,10,0,6,1,0,0,0,0,1,0,128
324,10,21,4,10,21,27,10,65,4,21,0,82,0,0,20,0,0,0,0,3,128
325,39,39,3,216,4,10,21,4,65,27,7606,13687,2,0,5,1,1,11,0,3,128
326,10,65,27,21,4,30,3,6,9,4,0,0,0,0,1,0,1,0,0,0,128
327,30,33,3,10,9,6,4,33,43,81,2,0,1,0,0,0,2,81,0,68,128
328,43,4,9,4,4,9,3,155,3,21,90,1,9,241,1,0,1,0,0,0,128
329,2,4,21,27,10,65,2,3,2,6,11,0,0,0,0,112,0,29,0,0,128
330,3,38,152,14,2,78,13,6,78,3,1,0,0,0,0,0,1,0,0,0,128
331,19,38,13,1,38,19,138,13,7,1,0,1,0,0,1,0,0,0,0,1,128
332,13,7,19,78,1,78,1,1,15,38,0,0,0,0,1,2,6,1,0,1,128
333,13,14,78,14,1,1,1,19,1,14,0,0,1,0,1,1,2,0,3,0,128
334,1,1,13,1,1,14,14,14,1,1,3,0,1,1,3,1,1,3,2,8,128
335,1,1,13,1,14,14,14,1,4,14,10,10,2,1,8,7,3,0,9,3,128
336,14,1,14,1,14,14,14,14,1,1,9,6,3,5,7,12,3,3,1,11,128
337,14,14,14,1,1,14,14,14,19,13,11,4,3,11,1,12,3,1,2,0,128
338,1,14,19,75,13,6,75,75,14,19,1,0,1,0,1,0,1,7,2,1,128
339,19,1,14,14,1,19,14,38,13,19,7,1,4,4,9,1,0,0,0,0,128
340,1,1,13,498,78,19,8,498,75,15,21,8,1,0,0,0,2,0,22,3,128
341,3,13,19,38,19,38,13,8,39,257,0,0,0,6,0,0,0,13,12,48406,128
342,3,2,3,2,2,6,3,13,3,6,0,12,0,4,1,1,18,0,0,0,128
343,2,19,38,19,2,1,14,38,38,3,0,0,1,0,0,0,0,1,0,0,128
344,6,19,13,14,6,3,75,1,75,13,0,1,0,0,0,1,0,1,0,1,128
345,19,75,14,19,78,75,1,78,14,14,0,1,0,0,0,0,1,0,1,0,128
346,1,19,78,19,19,1,13,1,14,14,0,0,1,1,2,0,3,6,1,3,128
347,1,19,14,14,1,1,14,14,14,14,6,5,1,5,3,6,2,13,1,5,128
348,78,1,14,14,1,19,19,14,14,1,0,9,2,2,4,5,2,2,4,9,128
349,14,14,1,14,14,1,43,14,14,14,3,11,0,5,2,0,8,5,10,5,128
350,14,1,1,14,14,13,14,14,1,14,2,3,5,5,7,3,5,2,8,5,128
351,1,14,14,14,1,14,14,1,14,14,1,9,6,1,8,6,9,0,6,2,128
352,1,14,14,14,14,1,1,14,14,1,7,7,8,7,1,2,5,7,16,12,128
353,1,38,19,1,13,1,38,1,13,11,4,1,13,16,0,1,5,2,1,0,128
354,152,19,1,13,888,11,1,75,38,1,0,0,0,0,1,0,1,2,0,1,128
355,1,15,1,13,1,11,11,1,11,1,0,5,1,3,5,4,1,10,6,1,128
356,11,11,1,11,11,1,11,11,1,11,8,8,5,2,6,9,15,3,1,2,128
357,1,11,11,11,1,11,1,11,11,11,9,6,9,6,2,5,2,13,2,6,128
358,1,11,1,13,11,11,1,11,11,11,8,9,4,2,2,5,8,12,3,4,128
359,1,1,11,11,11,1,1,1,1,1,3,8,4,11,7,7,23,17,11,0,128
360,13,19,19,7,13,1,19,138,13,75,21,2,0,0,1,0,0,0,1,0,128
361,14,138,13,19,1,14,1,7,13,7,0,0,0,0,1,2,3,0,1,0,128
362,1,1,1,1,1,1,7,1,7,1,3,1,2,3,4,3,0,2,5,10,128
363,7,1,7,1,7,7,7,1,7,7,6,0,6,3,12,3,7,8,4,3,128
364,1,7,1,7,7,7,7,1,1,7,8,7,2,6,9,5,3,5,6,1,128
365,7,7,7,1,1,7,7,13,7,7,15,3,5,5,2,4,8,3,7,1,128
366,1,7,1,7,7,1,7,7,7,19,7,8,1,6,8,4,3,15,2,1,128
367,1,19,1,19,19,7,1,1,7,7,0,5,3,1,24,2,5,5,15,3,128
368,7,1,75,7,1,7,1,1,75,1,2,10,0,5,10,6,24,6,0,30,128
369,1,13,1,13,152,19,1,13,11,78,0,5,71,1,0,0,0,0,0,1,128
370,11,1,11,75,1,11,1,13,14,19,1,0,0,4,1,1,1,0,0,0,128
371,1,78,75,14,1,13,14,1,1,13,2,0,7,0,0,1,2,2,5,0,128
372,1,1,14,1,14,14,1,14,14,14,3,6,5,10,3,3,9,15,5,1,128
373,1,1,14,19,19,19,13,11,152,19,1,8,7,1,6,0,0,0,1,0,128
374,1,13,11,13,38,1,1,11,1,11,0,0,1,0,4,4,6,1,3,7,128
375,1,13,11,19,1,78,38,8,38,13,2,1,0,0,0,0,1,0,0,0,128
376,78,138,1,19,75,78,19,8,13,1,0,0,0,1,0,0,0,0,0,1,128
377,1,13,11,1,11,1,1,1,1,1,5,0,0,1,2,2,4,1,5,4,128
378,11,1,11,1,11,1,11,11,11,1,1,6,4,4,6,9,5,10,6,6,128
379,11,11,11,1,11,11,1,11,11,1,3,15,6,4,5,1,14,3,4,8,128
380,11,11,19,1,11,1,19,11,11,13,6,1,4,3,8,6,2,5,7,2,128
381,11,13,8,19,1,13,19,138,640,7,6,1,0,0,0,1,0,0,0,0,128
382,13,1,75,6,13,7,78,6,1,13,0,1,0,0,0,0,1,0,0,0,128
383,7,1,7,6,13,1,8,1,1,1,1,2,3,0,0,0,2,3,4,1,128
384,1,13,8,1,1,8,1,1,8,1,1,2,2,4,0,10,2,3,6,9,128
385,8,8,8,6,1,1,8,8,8,1,2,13,0,6,2,7,8,7,6,9,128
386,8,1,8,8,1,8,1,8,1,8,3,12,1,5,9,13,2,6,0,9,128
387,8,19,13,38,19,38,13,7,152,7,1,3,1,6,0,0,0,0,1,0,128
388,13,1,19,6,38,7,1,75,1,19,0,0,0,0,1,0,0,1,2,0,128
389,7,7,1,1,13,1,7,7,1,7,1,0,4,2,1,7,1,2,12,1,128
390,7,1,7,7,1,19,7,7,1,7,4,10,1,5,9,0,1,4,10,2,128
391,7,7,1,7,1,7,7,7,7,1,13,1,1,3,10,2,13,2,3,6,128
392,1,7,7,7,7,1,7,7,1,13,4,2,13,2,3,10,3,4,5,1,128
393,10,4,216,4,3,10,3,7,6,4,0,0,1,0,0,1,0,0,1,0,128
394,3,6,7,1,21,3,7,7,3,65,2,0,3,3,0,6,3,6,1,0,128
395,4,27,6,10,65,21,27,7,4,6,0,2,2,0,0,0,1,0,1,0,128
396,4,30,1,9,3,4,30,7,4,1,1,0,1,0,2,0,0,1,0,0,128
397,9,6,4,4,9,4,4,9,9,4,0,1,1,0,1,1,0,1,0,1,128
398,4,318,33,24,318,33,4,6,318,24,0,0,1,0,0,0,0,1,0,3,128
399,318,7,7,7,1,7,1,7,7,7,0,4,11,4,0,6,5,4,10,2,128
400,318,7,1,1,1,318,1,1,318,9,3,0,16,14,17,9,4,4,0,0,128
401,24,4,4,24,1,13,8,19,1,13,0,1,0,0,0,2,0,0,0,1,128
402,8,75,1,8,1,1,1,8,1,4,0,3,1,0,4,1,10,0,5,5,128
403,1,8,8,1,318,24,4,4,8,8,4,1,4,9,0,0,1,1,1,1,128
404,318,1,78,8,8,1,8,318,318,8,10,0,3,1,3,12,4,9,2,1,128
405,318,8,1,1,318,8,9,24,318,8,0,2,4,8,0,1,0,0,0,1,128
406,4,318,8,8,1,8,1,8,8,8,2,12,1,1,13,1,0,14,1,2,128
407,1,8,13,1,8,8,1,8,8,8,13,9,1,4,2,1,13,1,14,1,128
408,8,1,1,8,8,8,1,8,1,8,1,3,10,2,14,1,0,13,1,1,128
409,8,1,318,24,4,4,318,4,318,1,15,10,0,0,1,0,4,2,6,3,128
410,318,24,9,4,4,1,318,13,1,1,0,0,0,1,3,15,9,0,1,0,128
411,8,19,8,1,13,8,8,1,8,1,0,2,0,0,1,3,0,1,0,2,128
412,318,1,1,13,1,8,8,1,1,8,0,2,1,7,2,1,7,7,0,1,128
413,8,1,8,8,8,75,8,1,1,8,5,9,1,14,0,2,4,5,4,2,128
414,8,8,8,1,8,8,1,8,8,1,13,2,4,9,2,4,9,2,4,9,128
415,8,9,8,318,318,8,1,8,1,8,3,0,0,6,6,1,1,4,9,3,128
416,8,13,1,1,318,1,24,1,13,1,9,9,5,15,10,8,7,2,0,1,128
417,152,11,78,1,11,19,13,9,11,6,0,1,0,0,0,0,0,1,1,0,128
418,9,13,19,1,1,1,1,1,11,11,1,0,1,1,1,3,7,3,1,6,128
419,1,11,11,9,1,1,11,11,6,11,8,1,4,1,3,6,1,14,0,1,128
420,11,1,11,11,1,11,11,1,9,24,5,9,2,2,11,2,4,0,0,0,128
421,318,4,4,318,4,318,11,11,318,24,0,1,6,1,1,0,2,1,0,0,128
422,4,4,318,1,11,3,318,9,11,4,1,8,2,1,2,0,0,0,1,1,128
423,318,1,318,9,318,318,11,11,11,11,2,0,0,4,5,1,2,12,3,3,128
424,1,1,11,11,4,13,11,11,1,11,3,6,3,3,6,3,3,3,9,3,128
425,11,1,4,9,24,318,51,4,1,19,1,7,1,0,0,1,0,8,21,2,128
426,1,1,1,13,7,19,1,13,7,6,7,21,0,1,0,0,0,1,0,3,128
427,1,7,1,1,1,1,7,7,1,7,1,0,1,4,6,3,1,7,7,1,128
428,7,1,7,7,19,7,7,1,7,1,5,9,1,14,0,2,4,9,1,0,128
429,7,7,7,1,7,7,1,7,7,1,14,2,4,9,1,10,3,3,4,9,128
430,7,7,7,7,1,7,7,4,13,4,2,12,3,4,9,2,8,1,0,1,128
431,51,4,7,7,51,1,7,1,7,9,0,2,3,3,1,8,2,2,0,11,128
432,7,7,1,1,1,13,1,13,11,1,3,4,20,10,28,0,1,0,0,0,128
433,19,11,1,6,1,11,1,11,1,11,1,0,1,3,0,5,9,1,0,10,128
434,1,11,11,1,11,11,11,11,1,1,4,1,5,9,2,13,1,3,2,9,128
435,11,11,4,4,65,21,3,155,2,11,1,9,1,1,0,0,0,0,3,1,128
436,11,15,1,1,11,11,9,11,11,1,3,2,8,1,1,14,0,1,5,8,128
437,11,11,1,11,11,1,15,11,11,13,2,8,5,3,4,0,8,3,9,3,128
438,11,11,1,1,11,11,11,11,1,11,3,2,2,8,3,12,3,4,8,0,128
439,1,11,11,11,1,11,11,1,11,11,3,12,3,4,8,3,7,4,4,4,128
440,1,11,11,1,1,4,21,10,27,4,7,4,18,1,20,1,0,0,1,9,128
441,1,1,1,13,11,1,19,6,13,11,8,8,0,1,0,0,1,0,0,1,128
442,6,1,11,6,11,11,1,1,11,13,0,0,1,0,2,0,1,1,4,0,128
443,1,1,11,11,1,11,11,1,11,11,4,5,2,3,10,3,3,9,4,9,128
444,1,19,11,11,1,11,11,11,11,1,0,1,5,2,8,6,9,7,0,2,128
445,1,11,11,11,1,11,11,1,11,11,6,7,8,7,0,8,4,3,8,7,128
446,1,11,11,11,13,1,11,1,11,11,1,7,8,4,2,1,7,2,6,9,128
447,11,11,1,1,11,11,11,11,1,11,5,8,2,1,4,11,4,8,4,3,128
448,11,1,11,11,1,11,1,1,1,13,5,7,3,8,4,18,9,30,1,0,128
449,19,14,1,1,19,13,14,6,19,1,0,0,1,0,0,0,1,0,3,0,128
450,19,1,1,1,14,14,1,14,1,1,1,4,6,4,1,5,9,5,2,7,128
451,14,14,19,14,14,1,14,14,1,14,1,14,0,2,4,9,2,1,12,2,128
452,14,1,14,14,1,14,14,1,14,14,4,9,2,11,2,2,4,9,2,13,128
453,14,14,1,1,14,14,13,14,14,1,2,5,1,7,2,10,2,4,4,7,128
454,14,14,1,14,14,1,14,14,14,1,3,2,10,4,4,7,4,11,0,4,128
455,14,1,14,14,14,14,1,1,14,14,4,7,4,11,3,5,2,5,3,12,128
456,14,14,1,14,14,1,14,14,1,1,4,4,7,4,1,9,5,4,22,8,128
457,1,1,13,8,19,1,138,13,1,8,28,0,1,0,0,1,0,0,0,0,128
458,19,6,8,1,1,13,1,19,1,8,1,0,8,1,7,2,1,0,1,0,128
459,13,1,1,1,1,1,8,1,1,1,0,3,1,1,3,0,1,1,3,6,128
460,8,1,8,8,8,1,1,19,1,8,4,1,10,5,1,1,0,6,2,7,128
461,8,8,1,8,8,8,1,8,1,8,7,7,1,7,9,0,6,7,1,7,128
462,8,8,8,1,1,8,8,8,8,1,10,5,5,2,4,4,11,4,7,5,128
463,8,8,1,8,13,1,1,1,1,11,3,0,12,0,10,18,12,18,0,0,128
464,19,13,19,1,13,11,11,6,1,1,0,1,0,0,0,1,0,0,2,2,128
465,1,1,13,1,11,1,11,11,1,1,5,1,2,6,4,4,7,6,2,7,128
466,11,11,11,1,11,11,1,11,1,11,3,12,6,4,5,3,12,7,7,9,128
467,11,1,11,1,11,11,11,1,1,11,5,1,8,7,1,14,8,1,0,6,128
468,11,11,13,11,1,11,11,1,11,11,9,3,3,8,2,5,4,8,3,8,128
469,1,11,11,11,1,11,1,11,11,11,6,1,14,0,4,5,6,5,10,8,128
470,11,1,1,11,11,11,1,11,1,11,1,1,5,15,4,5,6,5,7,3,128
471,11,1,11,11,11,1,11,1,11,11,9,6,3,12,0,3,6,6,5,9,128
472,11,11,1,1,11,11,11,1,11,1,7,3,1,4,8,7,10,5,6,19,128
473,1,1,1,1,13,152,13,19,14,1,21,9,5,0,1,0,0,0,0,1,128
474,6,19,19,1,1,14,1,1,14,1,1,2,0,1,2,3,5,4,6,9,128
475,14,1,14,14,1,14,19,1,14,14,6,2,7,3,12,0,6,3,5,14,128
476,1,14,14,1,14,14,14,1,1,14,1,5,2,8,12,3,7,2,6,8,128
477,14,14,1,14,1,14,13,14,1,14,7,7,8,4,6,2,3,7,8,11,128
478,14,14,1,1,1,1,13,1,13,8,3,0,8,30,2,24,1,0,0,0,128
479,19,1,19,13,8,8,6,1,1,1,1,0,0,0,1,1,2,1,2,3,128
480,1,13,1,8,1,8,1,1,8,8,0,7,2,8,7,0,6,9,13,2,128
481,8,1,1,8,8,8,1,8,1,8,6,5,3,14,1,7,8,7,1,7,128
482,8,1,8,8,8,1,8,1,8,13,7,8,1,14,2,4,1,8,12,1,128
483,8,8,1,1,8,8,8,1,8,1,2,8,4,3,11,3,9,6,8,16,128
484,1,1,1,7,1,13,19,1,13,7,24,6,17,0,0,1,0,0,0,1,128
485,1,19,7,6,19,7,7,1,535,1,0,0,0,1,2,1,0,2,3,1,128
486,13,1,7,7,1,7,7,1,7,7,4,4,2,4,9,1,5,9,1,11,128
487,1,19,7,7,1,7,7,7,7,1,3,0,2,5,8,2,13,2,5,7,128
488,7,7,7,7,1,7,1,7,7,7,4,11,4,4,7,3,1,11,5,3,128
489,1,7,7,13,1,7,7,1,7,7,7,4,8,1,2,5,3,7,5,10,128
490,7,7,1,7,7,7,7,1,7,1,5,3,7,6,8,7,2,6,4,3,128
491,7,7,7,1,7,7,1,1,1,1,8,7,2,6,7,7,10,30,1,12,128
492,13,1,7,19,1,13,1,13,7,6,0,1,0,0,0,1,0,0,1,0,128
493,19,7,1,1,1,1,13,1,7,7,3,0,1,1,4,0,6,3,1,6,128
494,1,7,7,1,7,7,7,7,1,7,8,1,5,9,1,13,1,6,8,2,128
495,7,1,7,7,1,7,7,1,7,7,0,13,2,5,8,2,10,3,2,5,128
496,1,7,7,7,7,1,1,7,7,13,8,2,13,2,5,1,7,2,10,3,128
497,7,7,1,7,7,1,7,7,1,7,3,4,7,4,0,11,4,4,7,4,128
498,7,1,7,7,1,7,7,7,7,1,10,1,4,4,7,4,11,5,3,1,128
499,1,1,1,19,152,38,1,13,8,38,29,11,19,0,0,0,0,1,0,0,128
500,19,13,8,1,75,75,13,19,75,78,1,0,0,1,1,1,0,0,1,0,128
501,1,78,8,1,1,1,1,8,1,8,1,0,0,4,1,10,0,10,4,1,128
502,8,1,1,8,8,8,78,8,1,8,4,1,9,1,14,0,1,4,11,1,128
503,1,8,8,1,8,8,1,8,8,1,14,1,3,11,1,10,4,1,3,11,128
504,8,8,8,8,1,1,8,13,8,8,1,14,1,4,1,10,9,5,2,3,128
505,1,8,1,8,8,8,1,8,8,1,10,1,1,14,1,3,11,1,9,5,128
506,8,8,1,8,8,1,1,19,1,1,1,3,11,1,18,1,20,9,11,8,128
507,1,13,8,19,3,1,8,1,13,75,0,1,0,0,0,1,0,0,1,3,128
508,1,8,19,1,1,19,13,1,1,8,0,0,1,3,2,0,0,8,1,9,128
509,1,8,8,1,8,8,1,19,8,8,5,2,5,8,1,9,5,0,2,5,128
510,1,8,8,8,8,1,1,8,8,8,8,2,13,2,3,2,8,2,13,2,128
511,8,1,1,8,8,8,8,1,8,8,5,8,0,2,13,2,5,8,3,7,128
512,1,13,1,1,1,13,11,19,1,13,2,10,28,2,15,0,0,0,1,0,128
513,1,11,1,1,1,11,11,1,11,11,0,4,5,5,4,1,5,9,1,3,128
514,1,1,11,11,75,11,11,1,1,11,2,9,1,14,0,1,5,8,1,2,128
515,11,11,11,1,11,11,1,11,11,1,13,1,5,9,2,7,6,1,6,8,128
516,11,11,11,11,1,1,11,11,13,11,2,13,2,2,3,7,3,9,3,3,128
517,11,1,1,11,11,1,1,1,1,13,5,7,0,3,20,17,13,18,0,0,128
518,7,7,13,19,1,1,1,1,1,1,1,0,0,0,3,1,1,4,4,6,128
519,7,7,1,7,7,1,7,7,1,75,1,4,9,2,5,8,1,1,13,0,128
520,7,7,1,7,7,1,7,7,1,7,2,5,8,2,10,3,2,5,8,2,128
521,7,7,7,1,7,7,7,7,1,7,13,2,5,8,2,13,3,4,8,2,128
522,1,7,13,7,7,1,7,7,1,7,1,8,3,4,4,7,4,9,2,4,128
523,7,1,1,13,1,11,19,1,13,11,4,30,27,0,1,0,0,0,1,3,128
524,1,1,1,1,1,11,11,1,11,11,1,2,3,8,1,1,8,6,1,5,128
525,1,11,11,11,75,1,11,1,11,11,9,1,14,0,1,0,5,9,1,13,128
526,11,11,1,1,11,11,11,11,1,11,2,5,5,3,2,13,2,5,8,2,128
527,11,1,11,11,1,11,11,13,11,1,5,8,3,4,8,3,9,3,2,1,128
528,11,1,11,11,11,11,1,1,11,11,4,8,3,12,3,4,5,3,3,11,128
529,11,11,1,11,11,1,11,11,1,11,4,4,7,4,4,7,4,4,7,4,128
530,11,1,1,1,1,13,1,13,1,19,14,5,30,5,11,0,1,0,0,0,128
531,11,13,11,1,11,1,75,19,11,1,1,0,0,1,1,1,0,1,0,1,128
532,1,11,1,13,1,11,11,1,11,1,1,4,0,2,7,3,0,12,0,3,128
533,11,1,11,11,11,19,11,1,1,11,3,9,4,10,0,5,2,5,3,6,128
534,11,11,11,1,11,1,11,11,11,1,9,6,1,8,7,0,8,7,0,8,128
535,11,11,11,1,1,11,11,11,13,11,7,8,2,5,1,7,8,4,3,7,128
536,1,11,1,11,11,11,1,11,11,1,2,3,2,10,5,8,3,4,8,3,128
537,11,11,1,11,11,11,11,1,1,11,4,8,4,3,12,3,3,5,4,27,128
538,1,1,1,13,1,14,19,14,19,1,4,26,1,0,0,0,1,0,0,0,128
539,13,19,1,75,19,1,19,1,1,1,1,0,0,1,2,0,1,4,2,8,128
540,14,1,14,14,1,14,14,1,14,14,2,12,1,5,9,1,4,10,2,5,128
541,1,14,14,14,1,14,1,14,14,14,8,2,13,0,2,5,8,2,13,2,128
542,14,1,1,14,14,14,14,1,14,14,5,3,5,2,13,2,5,7,3,4,128
543,1,13,14,14,1,14,14,14,1,14,5,3,3,5,7,3,12,2,2,4,128
544,1,14,14,14,14,1,1,14,14,14,7,3,12,3,5,4,3,4,11,3,128
545,14,1,14,14,1,14,14,1,14,14,5,7,3,4,8,4,4,6,5,10,128
546,14,1,14,1,1,1,13,1,1,19,3,2,4,30,4,24,0,1,0,0,128
547,8,1,8,13,75,1,1,8,8,13,1,0,0,1,3,1,0,3,2,0,128
548,1,1,8,8,1,8,8,1,8,8,5,3,6,1,8,6,1,8,7,7,128
549,19,8,1,1,8,8,8,8,1,8,1,3,4,0,8,8,7,7,1,5,128
550,1,8,8,8,1,8,8,1,8,8,2,9,6,7,3,5,8,3,3,8,128
551,1,8,8,13,8,1,1,1,1,13,5,2,12,1,6,4,30,6,11,0,128
552,1,13,11,1,19,11,1,13,1,1,1,0,2,0,1,0,0,4,2,4,128
553,1,13,1,11,1,11,11,1,1,11,0,6,2,8,1,6,7,6,2,4,128
554,11,11,75,1,11,11,1,11,1,4,11,0,7,3,5,8,7,7,15,12222,128
555,60,60,60,60,39,3,2,2,3,6,2,43,2,199,3215,32,4,2,0,9,128
556,2,3,6,19,13,38,2,38,19,6,0,0,1,0,0,0,2,1,0,0,128
557,38,78,38,78,15,78,38,15,15,15,0,2,0,1,2,0,0,2,1,1,128
558,15,15,15,15,15,15,3,19,38,13,1,1,1,1,1,1,1,0,0,0,128
559,6,78,11,78,13,19,38,75,75,6,0,3,0,0,0,0,1,1,0,1,128
560,75,1,75,43,81,13,106,13,11,237,25,0,16,0,1,2,0,0,0,8,128
561,38,13,11,11,78,1,38,13,1,13,0,0,1,0,0,0,0,1,2,0,128
562,11,1,11,1,1,11,1,11,11,1,2,4,1,1,7,4,9,2,7,7,128
563,11,11,1,11,1,78,11,11,1,11,3,1,11,8,0,1,6,14,1,3,128
564,11,1,11,11,11,1,1,11,11,11,5,6,11,4,9,1,5,1,14,9,128
565,1,11,11,1,13,11,11,1,11,1,1,4,6,9,0,2,8,5,16,9,128
566,1,38,19,13,1,1,19,1,1,3,9,1,5,15,1,2,5,33,12960,2,128
567,216,4,10,21,4,65,27,10,21,65,0,3,1,1,15,1,3,0,0,0,128
568,27,4,4,30,3,4,9,6,30,3,0,1,0,1,0,1,0,1,0,0,128
569,10,33,4,9,6,33,4,155,3,4,0,1,2,2,8,69,1,0,0,0,128
570,9,43,21,155,2,43,81,27,4,21,0,1,0,0,1,0,6,0,0,0,128
571,10,65,60,60,60,60,3,2,2,3,0,74547,2,42,3,1565,0,3,1,0,128
572,6,2,3,6,43,2,2449,915,795,281,106,0,0,59,1417,1,0,0,0,0,128
573,957,957,1312,795,1019,795,957,915,2449,1312,1,0,1,0,17,0,0,0,0,1,128
574,281,1019,957,795,1312,2449,915,717,378,795,0,0,0,0,0,0,1,0,0,0,128
575,508,957,1312,275,53,599,378,6,275,3,0,0,0,0,0,1,0,0,0,0,128
576,1312,508,488,281,53,6,22,2171,10,6,0,0,0,0,1,0,0,0,1,0,128
577,275,22,10,3,378,20,6,53,488,22,0,0,0,1,0,0,0,0,0,0,128
578,128,2698,1312,6,20,53,378,2413,488,6,1,0,0,0,1,0,0,0,0,0,128
579,275,2413,20,2,508,508,508,795,915,508,1,30,19,341,32,15,0,1,0,0,128
580,378,4269,226,976,281,120,957,275,488,53,0,0,0,0,0,0,0,1,0,0,128
581,1019,6,20,599,378,281,53,275,508,192,0,1,0,0,0,0,0,0,2,0,128
582,106,53,378,488,275,106,20,247,2622,6,0,0,0,0,1,1,1,0,0,2,128
583,488,275,53,378,488,20,6,508,508,508,0,1,0,0,7,55,141,1,1,0,128
584,795,915,281,795,1019,488,53,275,508,378,1,0,0,1,0,0,0,0,0,2,128
585,508,20,6,53,378,275,599,275,378,53,0,2,1,0,0,1,0,0,0,0,128
586,488,20,6,20,508,795,508,275,4822,915,4,0,31,25,1,0,1,0,0,1,128
587,508,378,53,488,275,1019,508,20,6,53,0,0,0,0,1,1,1,1,1,0,128
588,378,599,203,275,488,20,6,508,2,926,0,0,0,0,2,60,245,104,1,0,128
589,682,2,926,6,281,682,226,3,130,5,0,1,0,1,0,0,0,0,0,0,128
590,926,53,20,488,281,226,926,1021,1412,4780,0,1,0,0,0,0,0,1,0,0,128
591,3,106,226,281,926,926,247,682,1264,926,0,0,0,0,1,0,3,0,0,1,128
592,10,6,1264,2,1412,130,53,10,926,682,0,0,2,1,0,0,0,0,0,0,128
593,5,1264,682,53,20,10,4043,215,87,6,1,0,0,1,0,1,0,0,0,1,128
594,682,987,10,926,53,2,682,5,130,20,0,0,0,14,2,0,0,0,1,0,128
595,682,1264,1412,53,2,87,215,682,6,2,0,0,0,0,1,0,0,1,1,0,128
596,926,87,53,2,682,5,130,1412,682,53,13,0,0,1,1,0,0,0,0,1,128
597,1264,682,53,20,2,6,1296,2,2,1296,0,2,10,0,0,1,0,4,1,0,128
598,2,2,1296,1296,2,2,1296,1296,2,1296,6,0,6,0,2,0,1,0,2,7,128
599,2,2770,503,2054,209,6,209,2,580,649,0,0,0,0,1,0,0,0,0,0,128
600,688,789,497,606,2487,580,6,497,10,3,0,0,0,1,0,0,0,0,0,0,128
601,209,2054,2487,6,649,209,77,3,580,2770,1,0,1,1,0,0,0,0,7,0,128
